,Year,Month,Monthly,Monthly,Annual,Annual,Five-year,Five-year,Ten-year,Ten-year,Twenty-year,Twenty-year
,,,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty
1092,1841,1,-1.759,1.491,-1.251,0.569,-0.819,0.561,-0.921,0.564,-0.821,0.473
1093,1841,2,-0.492,1.283,-1.207,0.589,-0.824,0.558,-0.913,0.552,-0.821,0.473
1094,1841,3,-2.092,1.346,-1.222,0.585,-0.824,0.552,-0.905,0.549,-0.823,0.472
1095,1841,4,-1.608,0.967,-1.13,0.597,-0.822,0.554,-0.902,0.551,-0.825,0.474
1096,1841,5,-0.712,0.893,-1.09,0.625,-0.827,0.567,-0.894,0.551,-0.824,0.476
1097,1841,6,-0.677,1.066,-1.045,0.629,-0.808,0.58,-0.886,0.551,-0.823,0.475
1098,1841,7,-0.07,0.701,-0.965,0.645,-0.813,0.575,-0.874,0.548,-0.819,0.474
1099,1841,8,-0.436,1.019,-0.95,0.645,-0.838,0.56,-0.862,0.542,-0.814,0.472
1100,1841,9,-1.349,0.687,-0.744,0.647,-0.804,0.544,-0.854,0.538,-0.808,0.472
1101,1841,10,-0.671,0.847,-0.622,0.643,-0.813,0.543,-0.859,0.536,-0.802,0.468
1102,1841,11,-1.574,0.886,-0.634,0.635,-0.818,0.546,-0.849,0.529,-0.801,0.468
1103,1841,12,-1.089,1.24,-0.664,0.614,-0.819,0.545,-0.844,0.514,-0.797,0.468
1104,1842,1,-0.797,1.714,-0.738,0.629,-0.831,0.542,-0.839,0.496,-0.795,0.465
1105,1842,2,-0.318,1.192,-0.77,0.631,-0.85,0.535,-0.831,0.479,-0.792,0.464
1106,1842,3,0.388,1.198,-0.765,0.634,-0.851,0.529,-0.83,0.473,-0.797,0.464
1107,1842,4,-0.15,0.962,-0.791,0.636,-0.843,0.512,-0.815,0.469,-0.799,0.464
1108,1842,5,-0.851,0.849,-0.768,0.661,-0.837,0.49,-0.806,0.47,-0.796,0.464
1109,1842,6,-1.041,0.975,-0.663,0.64,-0.827,0.469,-0.8,0.47,-0.794,0.464
1110,1842,7,-0.958,0.817,-0.544,0.642,-0.831,0.453,-0.792,0.47,-0.791,0.463
1111,1842,8,-0.82,0.909,-0.45,0.602,-0.842,0.448,-0.789,0.469,-0.787,0.461
1112,1842,9,-1.289,0.721,-0.528,0.544,-0.835,0.446,-0.783,0.468,-0.783,0.46
1113,1842,10,-0.976,0.784,-0.56,0.515,-0.831,0.443,-0.775,0.464,-0.781,0.457
1114,1842,11,-1.301,1.125,-0.605,0.503,-0.843,0.446,-0.763,0.458,-0.779,0.453
1115,1842,12,0.173,1.109,-0.619,0.491,-0.851,0.437,-0.768,0.453,-0.767,0.447
1116,1843,1,0.63,1.258,-0.595,0.487,-0.855,0.436,-0.758,0.445,-0.769,0.445
1117,1843,2,0.804,1.251,-0.592,0.461,-0.847,0.441,-0.739,0.443,-0.771,0.44
1118,1843,3,-0.546,0.925,-0.566,0.462,-0.843,0.443,-0.73,0.431,-0.772,0.44
1119,1843,4,-0.531,0.728,-0.534,0.464,-0.839,0.433,-0.724,0.425,-0.773,0.44
1120,1843,5,-1.397,0.817,-0.528,0.455,-0.821,0.44,-0.718,0.423,-0.771,0.44
1121,1843,6,-1.205,0.665,-0.52,0.505,-0.825,0.449,-0.715,0.422,-0.77,0.44
1122,1843,7,-0.67,0.799,-0.617,0.559,-0.782,0.475,-0.713,0.422,-0.766,0.44
1123,1843,8,-0.783,0.626,-0.772,0.629,-0.768,0.46,-0.715,0.419,-0.762,0.439
1124,1843,9,-0.981,0.79,-0.778,0.637,-0.716,0.457,-0.716,0.414,-0.76,0.437
1125,1843,10,-0.588,0.773,-0.815,0.706,-0.702,0.466,-0.714,0.411,-0.757,0.437
1126,1843,11,-1.234,0.958,-0.805,0.725,-0.697,0.465,-0.713,0.413,-0.765,0.435
1127,1843,12,0.276,1.757,-0.774,0.733,-0.687,0.459,-0.717,0.411,-0.766,0.432
1128,1844,1,-0.536,1.67,-0.775,0.729,-0.679,0.455,-0.72,0.404,-0.762,0.428
1129,1844,2,-1.062,1.311,-0.792,0.729,-0.668,0.446,-0.727,0.392,-0.765,0.425
1130,1844,3,-0.617,0.976,-0.817,0.718,-0.652,0.438,-0.705,0.386,-0.769,0.424
1131,1844,4,-0.97,1.271,-0.816,0.673,-0.658,0.438,-0.712,0.379,-0.771,0.425
1132,1844,5,-1.276,0.903,-0.858,0.569,-0.647,0.436,-0.714,0.378,-0.772,0.423
1133,1844,6,-0.838,0.731,-1.025,0.467,-0.627,0.41,-0.712,0.375,-0.772,0.422
1134,1844,7,-0.677,0.65,-0.974,0.417,-0.609,0.39,-0.713,0.377,-0.769,0.422
1135,1844,8,-0.995,0.735,-1.024,0.416,-0.596,0.379,-0.717,0.375,-0.767,0.42
1136,1844,9,-1.278,0.652,-1.048,0.406,-0.624,0.363,-0.716,0.373,-0.766,0.42
1137,1844,10,-0.576,0.638,-0.989,0.39,-0.627,0.356,-0.71,0.368,-0.761,0.421
1138,1844,11,-1.737,1.152,-0.96,0.383,-0.625,0.352,-0.694,0.368,-0.763,0.424
1139,1844,12,-1.722,1.14,-0.954,0.383,-0.619,0.347,-0.687,0.357,-0.761,0.424
1140,1845,1,0.068,1.311,-0.915,0.372,-0.606,0.339,-0.705,0.35,-0.762,0.423
1141,1845,2,-1.661,1.266,-0.872,0.376,-0.603,0.332,-0.697,0.352,-0.761,0.419
1142,1845,3,-0.897,0.903,-0.846,0.363,-0.592,0.331,-0.689,0.353,-0.76,0.418
1143,1845,4,-0.272,0.75,-0.924,0.367,-0.586,0.326,-0.694,0.351,-0.756,0.418
1144,1845,5,-0.925,0.61,-0.859,0.385,-0.571,0.318,-0.703,0.352,-0.752,0.418
1145,1845,6,-0.771,0.537,-0.873,0.452,-0.603,0.322,-0.704,0.352,-0.748,0.416
1146,1845,7,-0.208,0.651,-0.809,0.575,-0.646,0.327,-0.704,0.351,-0.744,0.413
1147,1845,8,-0.477,0.819,-0.644,0.534,-0.648,0.339,-0.695,0.354,-0.738,0.411
1148,1845,9,-0.966,0.868,-0.481,0.557,-0.648,0.343,-0.691,0.352,-0.733,0.409
1149,1845,10,-1.511,1.072,-0.526,0.632,-0.644,0.348,-0.686,0.353,-0.73,0.407
1150,1845,11,-0.959,0.895,-0.48,0.66,-0.633,0.339,-0.68,0.359,-0.725,0.408
1151,1845,12,-1.884,1.853,-0.421,0.722,-0.618,0.336,-0.674,0.354,-0.722,0.405
1152,1846,1,0.833,2.681,-0.369,0.72,-0.608,0.328,-0.66,0.354,-0.718,0.402
1153,1846,2,0.324,1.564,-0.315,0.688,-0.605,0.326,-0.66,0.353,-0.719,0.398
1154,1846,3,1.058,1.068,-0.267,0.63,-0.608,0.323,-0.653,0.349,-0.723,0.394
1155,1846,4,-0.817,1.63,-0.225,0.676,-0.606,0.317,-0.648,0.349,-0.72,0.392
1156,1846,5,-0.374,0.83,-0.22,0.71,-0.598,0.31,-0.644,0.35,-0.718,0.392
1157,1846,6,-0.063,1.048,-0.054,0.584,-0.626,0.302,-0.64,0.346,-0.713,0.392
1158,1846,7,0.415,0.718,-0.1,0.45,-0.626,0.3,-0.639,0.343,-0.709,0.39
1159,1846,8,0.18,0.584,-0.088,0.449,-0.617,0.298,-0.638,0.34,-0.707,0.387
1160,1846,9,-0.395,0.63,-0.288,0.443,-0.606,0.301,-0.631,0.339,-0.707,0.387
1161,1846,10,-1.009,0.798,-0.245,0.4,-0.612,0.29,-0.626,0.335,-0.709,0.382
1162,1846,11,-0.895,1.338,-0.274,0.388,-0.61,0.286,-0.623,0.336,-0.704,0.378
1163,1846,12,0.102,1.425,-0.325,0.378,-0.606,0.281,-0.617,0.333,-0.702,0.376
1164,1847,1,0.287,1.578,-0.377,0.379,-0.595,0.285,-0.612,0.333,-0.704,0.371
1165,1847,2,0.469,1.375,-0.443,0.371,-0.585,0.287,-0.615,0.336,-0.705,0.364
1166,1847,3,-1.34,1.17,-0.461,0.361,-0.581,0.287,-0.632,0.336,-0.703,0.365
1167,1847,4,-0.309,0.766,-0.428,0.372,-0.577,0.292,-0.638,0.337,-0.7,0.363
1168,1847,5,-0.721,0.733,-0.387,0.398,-0.551,0.314,-0.632,0.337,-0.699,0.364
1169,1847,6,-0.668,0.646,-0.545,0.394,-0.548,0.313,-0.627,0.336,-0.696,0.362
1170,1847,7,-0.219,0.456,-0.732,0.437,-0.579,0.319,-0.619,0.332,-0.694,0.362
1171,1847,8,-0.606,0.637,-0.712,0.457,-0.551,0.335,-0.619,0.329,-0.692,0.362
1172,1847,9,-0.614,0.66,-0.646,0.486,-0.544,0.339,-0.614,0.328,-0.691,0.361
1173,1847,10,-0.617,0.608,-0.643,0.502,-0.558,0.339,-0.608,0.324,-0.688,0.359
1174,1847,11,-0.398,0.91,-0.644,0.468,-0.564,0.336,-0.609,0.32,-0.683,0.357
1175,1847,12,-1.791,1.152,-0.618,0.459,-0.558,0.342,-0.609,0.319,-0.678,0.352
1176,1848,1,-1.954,1.437,-0.601,0.448,-0.552,0.34,-0.62,0.323,-0.664,0.349
1177,1848,2,0.709,1.406,-0.604,0.444,-0.543,0.339,-0.635,0.324,-0.662,0.348
1178,1848,3,-0.549,0.98,-0.647,0.429,-0.538,0.333,-0.641,0.326,-0.656,0.341
1179,1848,4,-0.275,0.864,-0.637,0.419,-0.532,0.338,-0.643,0.329,-0.652,0.338
1180,1848,5,-0.733,0.677,-0.665,0.421,-0.539,0.345,-0.634,0.33,-0.648,0.337
1181,1848,6,-0.357,0.584,-0.632,0.422,-0.524,0.328,-0.625,0.331,-0.646,0.336
1182,1848,7,-0.012,0.551,-0.515,0.428,-0.537,0.31,-0.617,0.328,-0.646,0.336
1183,1848,8,-0.646,0.615,-0.617,0.413,-0.553,0.319,-0.61,0.327,-0.647,0.335
1184,1848,9,-1.132,0.544,-0.569,0.422,-0.59,0.317,-0.607,0.325,-0.646,0.332
1185,1848,10,-0.5,0.665,-0.654,0.397,-0.593,0.307,-0.607,0.326,-0.644,0.33
1186,1848,11,-0.728,0.847,-0.691,0.419,-0.591,0.309,-0.608,0.324,-0.641,0.328
1187,1848,12,-1.397,1.17,-0.71,0.429,-0.594,0.307,-0.615,0.318,-0.641,0.326
1188,1849,1,-0.544,1.371,-0.713,0.459,-0.6,0.303,-0.621,0.312,-0.642,0.323
1189,1849,2,-0.522,1.192,-0.692,0.474,-0.608,0.303,-0.623,0.31,-0.646,0.318
1190,1849,3,0.026,0.921,-0.684,0.476,-0.609,0.306,-0.622,0.311,-0.636,0.314
1191,1849,4,-1.297,0.976,-0.671,0.484,-0.595,0.299,-0.619,0.31,-0.633,0.31
1192,1849,5,-1.176,0.664,-0.621,0.535,-0.598,0.299,-0.611,0.306,-0.627,0.307
1193,1849,6,-0.577,0.611,-0.637,0.465,-0.607,0.312,-0.61,0.304,-0.624,0.305
1194,1849,7,-0.047,0.947,-0.738,0.427,-0.615,0.33,-0.603,0.301,-0.626,0.303
1195,1849,8,-0.402,0.692,-0.697,0.468,-0.635,0.344,-0.596,0.299,-0.628,0.3
1196,1849,9,-1.04,0.611,-0.736,0.465,-0.64,0.357,-0.59,0.298,-0.627,0.298
1197,1849,10,-0.341,0.689,-0.719,0.497,-0.649,0.366,-0.579,0.304,-0.623,0.294
1198,1849,11,-0.131,1.264,-0.728,0.475,-0.639,0.372,-0.567,0.316,-0.615,0.291
1199,1849,12,-1.581,0.966,-0.714,0.481,-0.635,0.375,-0.552,0.325,-0.606,0.288
1200,1850,1,-1.753,1.108,-0.701,0.446,-0.633,0.376,-0.551,0.338,-0.61,0.285
1201,1850,2,-0.03,1.64,-0.66,0.449,-0.636,0.374,-0.538,0.34,-0.608,0.283
1202,1850,3,-0.451,0.981,-0.629,0.44,-0.636,0.373,-0.535,0.344,-0.61,0.286
1203,1850,4,-1.091,0.926,-0.699,0.435,-0.631,0.372,-0.53,0.345,-0.61,0.286
1204,1850,5,-1.284,0.534,-0.799,0.426,-0.648,0.373,-0.523,0.346,-0.61,0.285
1205,1850,6,-0.412,0.734,-0.752,0.461,-0.614,0.369,-0.52,0.347,-0.609,0.283
1206,1850,7,0.112,0.582,-0.603,0.46,-0.593,0.374,-0.523,0.343,-0.609,0.282
1207,1850,8,0.092,0.801,-0.651,0.408,-0.622,0.361,-0.523,0.339,-0.605,0.283
1208,1850,9,-0.664,0.555,-0.709,0.403,-0.634,0.362,-0.522,0.334,-0.601,0.282
1209,1850,10,-1.188,0.67,-0.703,0.423,-0.641,0.362,-0.516,0.335,-0.596,0.284
1210,1850,11,-1.329,1.041,-0.619,0.471,-0.636,0.373,-0.514,0.333,-0.591,0.283
1211,1850,12,-1.014,0.981,-0.605,0.466,-0.632,0.377,-0.511,0.32,-0.593,0.283
1212,1851,1,0.03,1.016,-0.609,0.454,-0.627,0.377,-0.516,0.307,-0.594,0.286
1213,1851,2,-0.603,1.165,-0.64,0.435,-0.616,0.376,-0.526,0.311,-0.595,0.287
1214,1851,3,-1.145,0.843,-0.624,0.445,-0.606,0.374,-0.542,0.307,-0.59,0.288
1215,1851,4,-1.023,0.83,-0.537,0.444,-0.608,0.379,-0.539,0.298,-0.586,0.289
1216,1851,5,-0.276,0.879,-0.519,0.435,-0.618,0.381,-0.541,0.296,-0.587,0.288
1217,1851,6,-0.234,0.612,-0.468,0.443,-0.604,0.378,-0.54,0.294,-0.585,0.285
1218,1851,7,0.055,0.436,-0.486,0.49,-0.616,0.366,-0.544,0.292,-0.586,0.283
1219,1851,8,-0.275,0.537,-0.498,0.511,-0.628,0.365,-0.552,0.292,-0.584,0.28
1220,1851,9,-0.472,0.627,-0.538,0.525,-0.637,0.363,-0.559,0.294,-0.581,0.279
1221,1851,10,-0.152,0.935,-0.524,0.537,-0.627,0.373,-0.56,0.289,-0.582,0.278
1222,1851,11,-1.11,0.773,-0.513,0.541,-0.612,0.369,-0.558,0.287,-0.576,0.276
1223,1851,12,-0.395,0.873,-0.53,0.548,-0.615,0.369,-0.56,0.293,-0.574,0.274
1224,1852,1,-0.19,1.439,-0.539,0.552,-0.611,0.358,-0.568,0.3,-0.579,0.277
1225,1852,2,-0.747,1.256,-0.582,0.539,-0.606,0.354,-0.579,0.301,-0.583,0.274
1226,1852,3,-1.62,1.02,-0.598,0.537,-0.598,0.353,-0.575,0.307,-0.589,0.275
1227,1852,4,-0.859,0.936,-0.611,0.517,-0.581,0.357,-0.585,0.308,-0.593,0.277
1228,1852,5,-0.139,0.885,-0.637,0.502,-0.583,0.355,-0.591,0.308,-0.591,0.275
1229,1852,6,-0.442,0.584,-0.581,0.488,-0.556,0.373,-0.593,0.306,-0.589,0.274
1230,1852,7,-0.057,0.415,-0.625,0.505,-0.523,0.392,-0.595,0.305,-0.586,0.272
1231,1852,8,-0.787,0.648,-0.646,0.451,-0.524,0.378,-0.595,0.304,-0.586,0.269
1232,1852,9,-0.667,0.522,-0.619,0.427,-0.526,0.382,-0.598,0.302,-0.584,0.268
1233,1852,10,-0.3,0.658,-0.606,0.394,-0.503,0.383,-0.601,0.302,-0.584,0.267
1234,1852,11,-1.426,0.876,-0.627,0.377,-0.482,0.39,-0.603,0.303,-0.584,0.267
1235,1852,12,0.276,0.943,-0.603,0.376,-0.483,0.383,-0.588,0.299,-0.592,0.268
1236,1853,1,-0.725,1.462,-0.574,0.37,-0.495,0.376,-0.571,0.299,-0.593,0.269
1237,1853,2,-0.999,0.941,-0.504,0.368,-0.503,0.368,-0.584,0.296,-0.595,0.269
1238,1853,3,-1.292,0.857,-0.494,0.366,-0.507,0.366,-0.583,0.294,-0.595,0.271
1239,1853,4,-0.706,0.782,-0.522,0.399,-0.499,0.362,-0.581,0.292,-0.594,0.272
1240,1853,5,-0.383,0.799,-0.512,0.423,-0.49,0.351,-0.578,0.295,-0.588,0.27
1241,1853,6,-0.155,0.791,-0.582,0.427,-0.498,0.342,-0.576,0.294,-0.584,0.27
1242,1853,7,0.288,0.594,-0.627,0.387,-0.494,0.338,-0.579,0.294,-0.583,0.269
1243,1853,8,0.05,0.543,-0.65,0.409,-0.498,0.335,-0.578,0.294,-0.583,0.268
1244,1853,9,-0.547,0.532,-0.584,0.412,-0.494,0.329,-0.576,0.292,-0.583,0.269
1245,1853,10,-0.633,0.792,-0.58,0.411,-0.485,0.322,-0.574,0.291,-0.585,0.268
1246,1853,11,-1.311,0.882,-0.572,0.383,-0.491,0.318,-0.569,0.287,-0.582,0.266
1247,1853,12,-0.558,0.85,-0.622,0.374,-0.485,0.317,-0.565,0.282,-0.586,0.265
1248,1854,1,-1.273,1.014,-0.629,0.363,-0.487,0.316,-0.565,0.279,-0.588,0.263
1249,1854,2,-1.268,0.984,-0.643,0.36,-0.496,0.315,-0.564,0.277,-0.586,0.264
1250,1854,3,-0.504,0.835,-0.644,0.365,-0.508,0.316,-0.567,0.276,-0.586,0.264
1251,1854,4,-0.661,0.815,-0.537,0.374,-0.525,0.31,-0.553,0.277,-0.585,0.264
1252,1854,5,-0.278,0.573,-0.446,0.413,-0.518,0.306,-0.541,0.273,-0.58,0.262
1253,1854,6,-0.758,0.675,-0.398,0.456,-0.514,0.303,-0.536,0.273,-0.577,0.262
1254,1854,7,0.203,0.461,-0.271,0.569,-0.522,0.297,-0.538,0.266,-0.574,0.261
1255,1854,8,-0.12,0.534,-0.173,0.58,-0.523,0.285,-0.539,0.262,-0.571,0.261
1256,1854,9,-0.558,0.593,-0.182,0.61,-0.511,0.283,-0.538,0.26,-0.569,0.26
1257,1854,10,0.655,1.019,-0.101,0.593,-0.521,0.276,-0.536,0.256,-0.568,0.26
1258,1854,11,-0.218,1.179,-0.081,0.611,-0.544,0.272,-0.536,0.248,-0.565,0.264
1259,1854,12,0.019,1.685,-0.057,0.582,-0.551,0.265,-0.524,0.252,-0.563,0.266
1260,1855,1,0.242,1.855,-0.121,0.567,-0.558,0.262,-0.515,0.254,-0.562,0.269
1261,1855,2,-0.09,1.233,-0.145,0.565,-0.555,0.262,-0.52,0.245,-0.559,0.27
1262,1855,3,-0.614,1.039,-0.175,0.543,-0.559,0.259,-0.531,0.247,-0.56,0.27
1263,1855,4,0.32,0.679,-0.287,0.488,-0.57,0.261,-0.526,0.247,-0.563,0.27
1264,1855,5,-0.042,0.684,-0.338,0.425,-0.558,0.263,-0.517,0.246,-0.56,0.27
1265,1855,6,-0.473,0.428,-0.462,0.342,-0.561,0.259,-0.514,0.244,-0.558,0.273
1266,1855,7,-0.563,0.496,-0.458,0.292,-0.548,0.259,-0.515,0.243,-0.557,0.271
1267,1855,8,-0.412,0.43,-0.525,0.271,-0.546,0.268,-0.515,0.241,-0.556,0.27
1268,1855,9,-0.917,0.464,-0.548,0.267,-0.532,0.265,-0.512,0.242,-0.553,0.269
1269,1855,10,-0.689,0.723,-0.612,0.264,-0.52,0.261,-0.506,0.244,-0.546,0.27
1270,1855,11,-0.822,0.645,-0.661,0.264,-0.52,0.256,-0.503,0.238,-0.542,0.27
1271,1855,12,-1.478,0.971,-0.614,0.246,-0.52,0.249,-0.511,0.239,-0.537,0.267
1272,1856,1,0.297,0.941,-0.571,0.249,-0.531,0.247,-0.528,0.242,-0.539,0.261
1273,1856,2,-0.894,1.028,-0.608,0.252,-0.541,0.246,-0.53,0.244,-0.544,0.263
1274,1856,3,-0.894,0.75,-0.631,0.254,-0.546,0.245,-0.527,0.248,-0.552,0.263
1275,1856,4,-0.446,0.531,-0.666,0.244,-0.541,0.237,-0.525,0.249,-0.55,0.259
1276,1856,5,-0.629,0.721,-0.657,0.255,-0.52,0.226,-0.529,0.247,-0.55,0.258
1277,1856,6,0.085,0.733,-0.548,0.271,-0.527,0.219,-0.53,0.244,-0.552,0.256
1278,1856,7,-0.047,0.483,-0.628,0.277,-0.514,0.225,-0.532,0.243,-0.552,0.255
1279,1856,8,-0.848,0.51,-0.623,0.274,-0.5,0.226,-0.53,0.242,-0.554,0.254
1280,1856,9,-1.194,0.656,-0.62,0.29,-0.497,0.227,-0.531,0.24,-0.554,0.256
1281,1856,10,-1.113,0.595,-0.708,0.292,-0.48,0.219,-0.537,0.24,-0.552,0.255
1282,1856,11,-0.717,0.703,-0.778,0.282,-0.47,0.216,-0.529,0.236,-0.548,0.253
1283,1856,12,-0.169,0.903,-0.858,0.28,-0.458,0.212,-0.531,0.234,-0.546,0.256
1284,1857,1,-0.659,1.015,-0.894,0.278,-0.466,0.211,-0.545,0.238,-0.548,0.26
1285,1857,2,-0.829,0.83,-0.876,0.278,-0.472,0.21,-0.552,0.23,-0.552,0.262
1286,1857,3,-0.869,0.843,-0.852,0.269,-0.477,0.206,-0.547,0.23,-0.55,0.264
1287,1857,4,-1.494,0.534,-0.837,0.282,-0.492,0.195,-0.548,0.232,-0.549,0.264
1288,1857,5,-1.47,0.568,-0.836,0.279,-0.489,0.185,-0.55,0.229,-0.549,0.265
1289,1857,6,-0.879,0.649,-0.817,0.274,-0.492,0.175,-0.551,0.228,-0.546,0.265
1290,1857,7,-0.482,0.385,-0.754,0.299,-0.507,0.168,-0.553,0.227,-0.544,0.265
1291,1857,8,-0.631,0.496,-0.761,0.322,-0.516,0.167,-0.552,0.225,-0.542,0.265
1292,1857,9,-0.901,0.513,-0.724,0.287,-0.537,0.166,-0.555,0.225,-0.54,0.264
1293,1857,10,-0.933,0.496,-0.6,0.284,-0.549,0.165,-0.56,0.226,-0.537,0.265
1294,1857,11,-0.709,0.8,-0.507,0.288,-0.551,0.163,-0.558,0.23,-0.531,0.264
1295,1857,12,0.062,0.853,-0.447,0.286,-0.545,0.163,-0.576,0.233,-0.523,0.261
1296,1858,1,0.095,1.322,-0.441,0.291,-0.536,0.165,-0.566,0.229,-0.518,0.26
1297,1858,2,-0.912,0.86,-0.432,0.277,-0.528,0.167,-0.555,0.229,-0.527,0.259
1298,1858,3,-0.423,0.724,-0.426,0.281,-0.516,0.169,-0.549,0.233,-0.528,0.26
1299,1858,4,-0.001,0.674,-0.377,0.274,-0.513,0.169,-0.545,0.232,-0.527,0.258
1300,1858,5,-0.361,0.609,-0.321,0.253,-0.516,0.168,-0.542,0.227,-0.524,0.259
1301,1858,6,-0.159,0.477,-0.41,0.236,-0.524,0.174,-0.543,0.226,-0.523,0.259
1302,1858,7,-0.408,0.442,-0.457,0.237,-0.562,0.183,-0.549,0.227,-0.522,0.259
1303,1858,8,-0.523,0.463,-0.418,0.24,-0.562,0.189,-0.555,0.228,-0.519,0.259
1304,1858,9,-0.831,0.421,-0.409,0.241,-0.561,0.199,-0.559,0.23,-0.516,0.259
1305,1858,10,-0.341,0.444,-0.378,0.231,-0.565,0.208,-0.562,0.227,-0.513,0.26
1306,1858,11,-0.038,0.755,-0.325,0.229,-0.567,0.208,-0.556,0.225,-0.514,0.26
1307,1858,12,-1.0,0.668,-0.313,0.225,-0.575,0.205,-0.558,0.229,-0.51,0.26
1308,1859,1,-0.478,0.914,-0.301,0.225,-0.578,0.204,-0.556,0.233,-0.509,0.26
1309,1859,2,-0.438,0.908,-0.298,0.225,-0.563,0.202,-0.549,0.237,-0.504,0.259
1310,1859,3,-0.317,0.653,-0.302,0.224,-0.554,0.199,-0.55,0.237,-0.509,0.261
1311,1859,4,0.368,0.443,-0.29,0.225,-0.55,0.204,-0.551,0.237,-0.505,0.261
1312,1859,5,0.273,0.547,-0.292,0.229,-0.54,0.199,-0.55,0.239,-0.5,0.26
1313,1859,6,-0.007,0.506,-0.224,0.232,-0.547,0.197,-0.543,0.24,-0.497,0.262
1314,1859,7,-0.268,0.618,-0.239,0.233,-0.569,0.209,-0.545,0.243,-0.496,0.26
1315,1859,8,-0.486,0.453,-0.253,0.246,-0.58,0.206,-0.547,0.244,-0.494,0.261
1316,1859,9,-0.884,0.458,-0.381,0.245,-0.582,0.208,-0.548,0.242,-0.488,0.26
1317,1859,10,-0.196,0.496,-0.447,0.257,-0.576,0.217,-0.558,0.236,-0.487,0.26
1318,1859,11,-0.057,0.612,-0.486,0.264,-0.557,0.216,-0.563,0.23,-0.488,0.258
1319,1859,12,-0.191,1.104,-0.491,0.259,-0.551,0.22,-0.575,0.225,-0.485,0.262
1320,1860,1,-0.648,0.882,-0.471,0.255,-0.548,0.221,-0.573,0.217,-0.48,0.264
1321,1860,2,-0.615,0.73,-0.425,0.269,-0.549,0.218,-0.58,0.217,-0.484,0.264
1322,1860,3,-1.852,0.975,-0.37,0.283,-0.55,0.219,-0.585,0.214,-0.486,0.265
1323,1860,4,-0.416,0.543,-0.393,0.31,-0.55,0.22,-0.595,0.213,-0.483,0.266
1324,1860,5,-0.199,0.569,-0.474,0.311,-0.557,0.225,-0.598,0.211,-0.478,0.267
1325,1860,6,-0.064,0.424,-0.619,0.326,-0.59,0.235,-0.596,0.215,-0.474,0.266
1326,1860,7,-0.032,0.622,-0.733,0.346,-0.583,0.23,-0.591,0.217,-0.474,0.265
1327,1860,8,0.059,0.519,-0.756,0.389,-0.564,0.221,-0.589,0.219,-0.475,0.264
1328,1860,9,-0.22,0.605,-0.668,0.397,-0.566,0.232,-0.583,0.22,-0.473,0.263
1329,1860,10,-0.468,0.728,-0.695,0.439,-0.569,0.232,-0.577,0.22,-0.469,0.262
1330,1860,11,-1.036,0.545,-0.741,0.493,-0.564,0.228,-0.569,0.222,-0.466,0.262
1331,1860,12,-1.93,0.874,-0.767,0.484,-0.566,0.234,-0.564,0.227,-0.468,0.264
1332,1861,1,-2.014,1.183,-0.781,0.476,-0.567,0.237,-0.562,0.229,-0.473,0.265
1333,1861,2,-0.891,0.989,-0.785,0.458,-0.569,0.239,-0.562,0.231,-0.477,0.266
1334,1861,3,-0.8,1.006,-0.822,0.441,-0.571,0.242,-0.562,0.234,-0.475,0.265
1335,1861,4,-0.729,1.046,-0.852,0.421,-0.584,0.247,-0.562,0.235,-0.471,0.263
1336,1861,5,-0.752,0.665,-0.778,0.422,-0.592,0.255,-0.559,0.233,-0.472,0.26
1337,1861,6,-0.38,0.435,-0.666,0.381,-0.589,0.272,-0.564,0.233,-0.472,0.259
1338,1861,7,-0.196,0.5,-0.661,0.393,-0.598,0.274,-0.56,0.233,-0.472,0.257
1339,1861,8,0.002,0.449,-0.712,0.331,-0.599,0.282,-0.556,0.232,-0.471,0.256
1340,1861,9,-0.657,0.529,-0.728,0.316,-0.603,0.283,-0.548,0.232,-0.471,0.254
1341,1861,10,-0.829,0.615,-0.759,0.323,-0.622,0.292,-0.544,0.235,-0.471,0.254
1342,1861,11,-0.146,0.542,-0.727,0.311,-0.629,0.299,-0.538,0.235,-0.471,0.253
1343,1861,12,-0.589,0.784,-0.737,0.333,-0.628,0.303,-0.532,0.234,-0.473,0.252
1344,1862,1,-1.95,1.329,-0.746,0.335,-0.624,0.311,-0.527,0.234,-0.476,0.25
1345,1862,2,-1.507,0.912,-0.803,0.34,-0.622,0.314,-0.525,0.238,-0.476,0.249
1346,1862,3,-0.998,0.9,-0.828,0.341,-0.619,0.316,-0.524,0.236,-0.472,0.247
1347,1862,4,-1.092,1.05,-0.836,0.342,-0.624,0.317,-0.512,0.235,-0.471,0.245
1348,1862,5,-0.376,0.462,-0.922,0.401,-0.638,0.322,-0.506,0.235,-0.471,0.243
1349,1862,6,-0.496,0.546,-1.031,0.472,-0.657,0.324,-0.499,0.237,-0.47,0.243
1350,1862,7,-0.307,0.543,-0.827,0.429,-0.639,0.325,-0.494,0.239,-0.47,0.242
1351,1862,8,-0.676,0.525,-0.68,0.428,-0.644,0.327,-0.489,0.24,-0.467,0.242
1352,1862,9,-0.964,0.416,-0.645,0.436,-0.634,0.32,-0.482,0.24,-0.465,0.242
1353,1862,10,-0.923,0.569,-0.569,0.403,-0.641,0.322,-0.473,0.242,-0.464,0.242
